Market,Customer,Business Segment,Category,Model,Color,SalesDate,SalesPeriod,ListPrice,UnitPrice,OrderQty,Sales Amount
Southeast,Wonderful Bikes Inc.,Components,Road Frames,LL Road Frame,Red,08/06/08,08/01/08,$337,$202,2,$405
Southeast,Wonderful Bikes Inc.,Accessories,Helmets,Sport-100,Red,08/30/08,08/01/08,$35,$20,1,$20
Southeast,Wonderful Bikes Inc.,Accessories,Helmets,Sport-100,Black,08/26/08,08/01/08,$35,$20,3,$61
Southeast,Wonderful Bikes Inc.,Components,Wheels,HL Road Front Wheel,Black,08/13/08,08/01/08,$330,$198,2,$396
Southeast,Wonderful Bikes Inc.,Accessories,Helmets,Sport-100,Blue,08/20/08,08/01/08,$35,$20,6,$121
Southeast,Wonderful Bikes Inc.,Bikes,Road Bikes,Road-650,Black,08/27/08,08/01/08,$783,$470,6,"$2,819"
Southeast,Wonderful Bikes Inc.,Components,Road Frames,ML Road Frame-W,Yellow,08/23/08,08/01/08,$595,$324,9,"$2,920"
Southeast,Wonderful Bikes Inc.,Components,Road Frames,HL Road Frame,Red,08/22/08,08/01/08,"$1,432",$781,1,$781
Southeast,Wonderful Bikes Inc.,Components,Road Frames,HL Road Frame,Black,08/17/08,08/01/08,"$1,432",$781,3,"$2,342"
Southeast,Wonderful Bikes Inc.,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/16/08,08/01/08,$90,$54,5,$270
Southeast,Wonderful Bikes Inc.,Clothing,Tights,Women's Tights,Black,08/20/08,08/01/08,$75,$45,5,$225
Southeast,Wonderful Bikes Inc.,Components,Road Frames,LL Road Frame,Red,08/06/08,08/01/08,$337,$202,2,$405
Southeast,Wonderful Bikes Inc.,Clothing,Caps,Cycling Cap,Multi,08/09/08,08/01/08,$9,$5,10,$52
Southeast,Wonderful Bikes Inc.,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/08/08,08/01/08,$50,$29,3,$87
Southeast,Wonderful Bikes Inc.,Components,Road Frames,HL Road Frame,Red,08/27/08,08/01/08,"$1,432",$781,1,$781
Southeast,Wonderful Bikes Inc.,Clothing,Tights,Women's Tights,Black,08/05/08,08/01/08,$75,$45,9,$405
Southeast,Wonderful Bikes Inc.,Bikes,Road Bikes,Road-650,Red,08/14/08,08/01/08,$783,$235,2,$470
Southeast,Wonderful Bikes Inc.,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/24/08,08/01/08,$50,$29,3,$87
Southeast,Wonderful Bikes Inc.,Components,Wheels,LL Road Rear Wheel,Black,08/24/08,08/01/08,$113,$68,2,$135
Southeast,Wonderful Bikes Inc.,Bikes,Road Bikes,Road-650,Red,08/24/08,08/01/08,$783,$470,1,$470
Southeast,Wonderful Bikes Inc.,Components,Road Frames,LL Road Frame,Black,08/16/08,08/01/08,$337,$184,3,$552
Southwest,Fleet Bikes,Components,Mountain Frames,ML Mountain Frame,Black,08/05/08,08/01/08,$349,$209,1,$209
Southwest,Fleet Bikes,Components,Handlebars,ML Mountain Handlebars,,08/27/08,08/01/08,$62,$34,1,$34
Southwest,Fleet Bikes,Bikes,Mountain Bikes,Mountain-200,Silver,08/13/08,08/01/08,"$2,320","$1,243",1,"$1,243"
Southeast,Distance Bikes,Bikes,Road Bikes,Road-250,Black,08/07/08,08/01/08,"$2,443","$1,309",1,"$1,309"
Northeast,Tire Company,Bikes,Road Bikes,Road-650,Red,08/27/08,08/01/08,$783,$470,1,$470
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/10/08,08/01/08,$783,$470,4,"$1,879"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,08/06/08,08/01/08,"$1,120",$600,2,"$1,201"
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Black,08/07/08,08/01/08,$337,$184,5,$920
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Red,08/08/08,08/01/08,$337,$202,4,$809
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/02/08,08/01/08,$783,$470,7,"$3,289"
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Red,08/22/08,08/01/08,$337,$202,1,$202
Southwest,Farthermost Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,08/20/08,08/01/08,$595,$324,2,$649
Southwest,Farthermost Bike Shop,Components,Road Frames,HL Road Frame,Red,08/22/08,08/01/08,"$1,432",$781,3,"$2,342"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Black,08/13/08,08/01/08,"$2,443","$1,309",4,"$5,236"
Southwest,Farthermost Bike Shop,Clothing,Tights,Women's Tights,Black,08/31/08,08/01/08,$75,$45,6,$270
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/07/08,08/01/08,$783,$470,3,"$1,409"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Red,08/19/08,08/01/08,"$2,443","$1,466",4,"$5,864"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/29/08,08/01/08,$783,$235,9,"$2,114"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,08/05/08,08/01/08,"$1,120",$600,2,"$1,201"
Southwest,Farthermost Bike Shop,Components,Road Frames,HL Road Frame,Red,08/28/08,08/01/08,"$1,432",$781,4,"$3,123"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Red,08/30/08,08/01/08,"$2,443","$1,466",6,"$8,796"
Southwest,Farthermost Bike Shop,Accessories,Locks,Cable Lock,,08/25/08,08/01/08,$25,$15,4,$60
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Black,08/07/08,08/01/08,"$2,443","$1,309",5,"$6,545"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/13/08,08/01/08,$783,$470,4,"$1,879"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Black,08/23/08,08/01/08,"$2,443","$1,309",3,"$3,927"
Southwest,Farthermost Bike Shop,Components,Handlebars,LL Road Handlebars,,08/30/08,08/01/08,$45,$24,4,$97
Southwest,Farthermost Bike Shop,Clothing,Gloves,Half-Finger Gloves,Black,08/19/08,08/01/08,$24,$14,2,$28
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/24/08,08/01/08,$783,$470,4,"$1,879"
Southwest,Farthermost Bike Shop,Components,Wheels,ML Road Front Wheel,Black,08/07/08,08/01/08,$248,$149,6,$894
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/13/08,08/01/08,$783,$470,2,$940
Southwest,Farthermost Bike Shop,Accessories,Helmets,Sport-100,Black,08/22/08,08/01/08,$35,$20,3,$61
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/20/08,08/01/08,$783,$470,10,"$4,698"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Red,08/25/08,08/01/08,"$2,443","$1,466",3,"$4,398"
Southwest,Farthermost Bike Shop,Components,Handlebars,HL Road Handlebars,,08/01/08,08/01/08,$120,$66,5,$328
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/02/08,08/01/08,$783,$470,9,"$4,228"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,08/27/08,08/01/08,"$1,120",$600,4,"$2,401"
Southwest,Farthermost Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/18/08,08/01/08,$50,$29,8,$231
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Red,08/16/08,08/01/08,$337,$202,4,$809
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,08/05/08,08/01/08,"$1,120",$600,3,"$1,801"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Black,08/11/08,08/01/08,$783,$470,7,"$3,289"
Southwest,Farthermost Bike Shop,Components,Wheels,HL Road Front Wheel,Black,08/06/08,08/01/08,$330,$198,3,$594
Southwest,Farthermost Bike Shop,Clothing,Tights,Women's Tights,Black,08/04/08,08/01/08,$75,$45,2,$90
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/03/08,08/01/08,$783,$470,3,"$1,409"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Black,08/20/08,08/01/08,"$2,443","$1,309",6,"$7,854"
Southwest,Farthermost Bike Shop,Accessories,Pumps,Minipump,,08/27/08,08/01/08,$20,$12,4,$48
Southwest,Farthermost Bike Shop,Clothing,Shorts,Men's Sports Shorts,Black,08/04/08,08/01/08,$60,$36,4,$144
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Red,08/16/08,08/01/08,$337,$202,1,$202
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-650,Red,08/21/08,08/01/08,$783,$470,3,"$1,409"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,08/20/08,08/01/08,"$1,120",$600,2,"$1,201"
Southwest,Farthermost Bike Shop,Bikes,Road Bikes,Road-250,Red,08/30/08,08/01/08,"$2,443","$1,309",4,"$5,236"
Southwest,Farthermost Bike Shop,Components,Wheels,LL Road Rear Wheel,Black,08/24/08,08/01/08,$113,$68,4,$270
Southwest,Farthermost Bike Shop,Clothing,Caps,Cycling Cap,Multi,08/26/08,08/01/08,$9,$5,6,$31
Southwest,Farthermost Bike Shop,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/21/08,08/01/08,$90,$54,4,$216
Southwest,Farthermost Bike Shop,Components,Road Frames,LL Road Frame,Black,08/27/08,08/01/08,$337,$184,4,$736
Southwest,Farthermost Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,08/31/08,08/01/08,$595,$324,5,"$1,622"
Southwest,Farthermost Bike Shop,Accessories,Helmets,Sport-100,Red,08/10/08,08/01/08,$35,$20,5,$101
Southwest,Farthermost Bike Shop,Components,Road Frames,HL Road Frame,Black,08/23/08,08/01/08,"$1,432",$781,8,"$6,247"
Southwest,Farthermost Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/29/08,08/01/08,$50,$29,4,$115
Southwest,Farthermost Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/16/08,08/01/08,$50,$29,4,$115
Southwest,Farthermost Bike Shop,Accessories,Helmets,Sport-100,Blue,08/08/08,08/01/08,$35,$20,6,$121
Southwest,Farthermost Bike Shop,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/29/08,08/01/08,$90,$54,3,$162
Southwest,Farthermost Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,08/18/08,08/01/08,$595,$324,7,"$2,271"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Red,08/06/08,08/01/08,"$2,443","$1,466",2,"$2,932"
Southeast,New and Used Bicycles,Components,Wheels,ML Road Front Wheel,Black,08/06/08,08/01/08,$248,$149,1,$149
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Red,08/03/08,08/01/08,$337,$202,6,"$1,214"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Red,08/26/08,08/01/08,"$2,443","$1,466",1,"$1,466"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Black,08/07/08,08/01/08,"$2,443","$1,309",1,"$1,309"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-550-W,Yellow,08/27/08,08/01/08,"$1,120",$600,2,"$1,201"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Red,08/10/08,08/01/08,"$2,443","$1,309",3,"$3,927"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-550-W,Yellow,08/22/08,08/01/08,"$1,120",$600,3,"$1,801"
Southeast,New and Used Bicycles,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/02/08,08/01/08,$90,$54,3,$162
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Black,08/27/08,08/01/08,$337,$184,1,$184
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/22/08,08/01/08,$783,$235,3,$705
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-550-W,Yellow,08/10/08,08/01/08,"$1,120",$600,3,"$1,801"
Southeast,New and Used Bicycles,Components,Handlebars,LL Road Handlebars,,08/25/08,08/01/08,$45,$24,1,$24
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/14/08,08/01/08,$783,$470,2,$940
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/04/08,08/01/08,$783,$470,6,"$2,819"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/01/08,08/01/08,$783,$470,3,"$1,409"
Southeast,New and Used Bicycles,Components,Road Frames,ML Road Frame-W,Yellow,08/03/08,08/01/08,$595,$324,2,$649
Southeast,New and Used Bicycles,Components,Wheels,LL Road Rear Wheel,Black,08/05/08,08/01/08,$113,$68,1,$68
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/27/08,08/01/08,$783,$470,1,$470
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Red,08/20/08,08/01/08,$337,$202,3,$607
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/09/08,08/01/08,$783,$470,1,$470
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Black,08/13/08,08/01/08,$337,$184,1,$184
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/24/08,08/01/08,$783,$470,2,$940
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/25/08,08/01/08,$783,$470,2,$940
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-550-W,Yellow,08/06/08,08/01/08,"$1,120",$600,4,"$2,401"
Southeast,New and Used Bicycles,Components,Road Frames,ML Road Frame-W,Yellow,08/30/08,08/01/08,$595,$324,4,"$1,298"
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Red,08/26/08,08/01/08,$337,$202,2,$405
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/20/08,08/01/08,$783,$470,1,$470
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Red,08/29/08,08/01/08,"$2,443","$1,466",3,"$4,398"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Black,08/23/08,08/01/08,"$2,443","$1,309",4,"$5,236"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-550-W,Yellow,08/25/08,08/01/08,"$1,120",$600,1,$600
Southeast,New and Used Bicycles,Components,Road Frames,ML Road Frame-W,Yellow,08/10/08,08/01/08,$595,$324,2,$649
Southeast,New and Used Bicycles,Components,Wheels,HL Road Front Wheel,Black,08/30/08,08/01/08,$330,$198,1,$198
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/28/08,08/01/08,$783,$470,1,$470
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-250,Black,08/27/08,08/01/08,"$2,443","$1,309",3,"$3,927"
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Black,08/13/08,08/01/08,$783,$470,1,$470
Southeast,New and Used Bicycles,Components,Road Frames,LL Road Frame,Red,08/20/08,08/01/08,$337,$202,3,$607
Southeast,New and Used Bicycles,Bikes,Road Bikes,Road-650,Red,08/15/08,08/01/08,$783,$470,1,$470
Southeast,Lubricant and Grease Suppliers,Components,Wheels,LL Mountain Front Wheel,Black,08/08/08,08/01/08,$61,$36,3,$109
Southeast,Lubricant and Grease Suppliers,Components,Handlebars,ML Mountain Handlebars,,08/18/08,08/01/08,$62,$34,2,$68
Southeast,Lubricant and Grease Suppliers,Accessories,Helmets,Sport-100,Red,08/30/08,08/01/08,$35,$20,1,$20
Southeast,Lubricant and Grease Suppliers,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/06/08,08/01/08,$50,$29,6,$173
Southeast,Lubricant and Grease Suppliers,Components,Wheels,ML Mountain Rear Wheel,Black,08/25/08,08/01/08,$236,$142,1,$142
Southeast,Lubricant and Grease Suppliers,Bikes,Mountain Bikes,Mountain-200,Black,08/16/08,08/01/08,"$2,295","$1,229",4,"$4,918"
Southeast,Lubricant and Grease Suppliers,Clothing,Caps,Cycling Cap,Multi,08/15/08,08/01/08,$9,$5,3,$16
Southeast,Lubricant and Grease Suppliers,Clothing,Tights,Women's Tights,Black,08/11/08,08/01/08,$75,$45,3,$135
Southeast,Lubricant and Grease Suppliers,Clothing,Gloves,Full-Finger Gloves,Black,08/06/08,08/01/08,$38,$23,6,$137
Southeast,Lubricant and Grease Suppliers,Accessories,Helmets,Sport-100,Black,08/05/08,08/01/08,$35,$20,4,$81
Southeast,Lubricant and Grease Suppliers,Accessories,Helmets,Sport-100,Blue,08/28/08,08/01/08,$35,$20,1,$20
Southeast,Lubricant and Grease Suppliers,Clothing,Tights,Women's Tights,Black,08/11/08,08/01/08,$75,$45,4,$180
Southeast,Lubricant and Grease Suppliers,Bikes,Mountain Bikes,Mountain-200,Black,08/18/08,08/01/08,"$2,295","$1,229",3,"$3,688"
Southeast,Lubricant and Grease Suppliers,Bikes,Mountain Bikes,Mountain-200,Silver,08/08/08,08/01/08,"$2,320","$1,243",2,"$2,486"
Southeast,Lubricant and Grease Suppliers,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/24/08,08/01/08,$90,$54,1,$54
Southeast,Lubricant and Grease Suppliers,Components,Wheels,HL Mountain Rear Wheel,Black,08/10/08,08/01/08,$327,$196,1,$196
Southeast,Lubricant and Grease Suppliers,Clothing,Gloves,Full-Finger Gloves,Black,08/30/08,08/01/08,$38,$21,20,$418
Southeast,Lubricant and Grease Suppliers,Bikes,Mountain Bikes,Mountain-200,Silver,08/12/08,08/01/08,"$2,320","$1,243",2,"$2,486"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Red,08/08/08,08/01/08,$783,$470,2,$940
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/18/08,08/01/08,$783,$470,3,"$1,409"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Black,08/04/08,08/01/08,"$2,443","$1,309",3,"$3,927"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/10/08,08/01/08,$783,$470,1,$470
Northwest,Sure & Reliable Sporting Goods,Components,Wheels,ML Road Front Wheel,Black,08/22/08,08/01/08,$248,$149,1,$149
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Red,08/04/08,08/01/08,"$2,443","$1,309",3,"$3,927"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Black,08/25/08,08/01/08,"$2,443","$1,309",1,"$1,309"
Northwest,Sure & Reliable Sporting Goods,Components,Wheels,HL Road Front Wheel,Black,08/04/08,08/01/08,$330,$198,1,$198
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Red,08/16/08,08/01/08,"$2,443","$1,466",2,"$2,932"
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,ML Road Frame-W,Yellow,08/30/08,08/01/08,$595,$324,1,$324
Northwest,Sure & Reliable Sporting Goods,Components,Wheels,LL Road Rear Wheel,Black,08/26/08,08/01/08,$113,$68,1,$68
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/06/08,08/01/08,$783,$470,3,"$1,409"
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,HL Road Frame,Red,08/07/08,08/01/08,"$1,432",$781,2,"$1,562"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Red,08/11/08,08/01/08,$783,$470,3,"$1,409"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Red,08/24/08,08/01/08,"$2,443","$1,466",2,"$2,932"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/22/08,08/01/08,$783,$470,1,$470
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-550-W,Yellow,08/20/08,08/01/08,"$1,120",$600,2,"$1,201"
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,HL Road Frame,Black,08/14/08,08/01/08,"$1,432",$781,2,"$1,562"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-550-W,Yellow,08/11/08,08/01/08,"$1,120",$600,5,"$3,001"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Black,08/25/08,08/01/08,"$2,443","$1,309",4,"$5,236"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/18/08,08/01/08,$783,$470,1,$470
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,LL Road Frame,Black,08/01/08,08/01/08,$337,$184,5,$920
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Red,08/10/08,08/01/08,$783,$470,2,$940
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Red,08/24/08,08/01/08,$783,$235,1,$235
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,LL Road Frame,Red,08/20/08,08/01/08,$337,$202,3,$607
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,ML Road Frame-W,Yellow,08/01/08,08/01/08,$595,$324,2,$649
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,ML Road Frame-W,Yellow,08/17/08,08/01/08,$595,$324,1,$324
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Black,08/04/08,08/01/08,$783,$470,3,"$1,409"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Red,08/09/08,08/01/08,"$2,443","$1,466",1,"$1,466"
Northwest,Sure & Reliable Sporting Goods,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/28/08,08/01/08,$90,$54,1,$54
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,LL Road Frame,Red,08/24/08,08/01/08,$337,$202,3,$607
Northwest,Sure & Reliable Sporting Goods,Components,Handlebars,HL Road Handlebars,,08/22/08,08/01/08,$120,$66,2,$131
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-650,Red,08/28/08,08/01/08,$783,$470,2,$940
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,HL Road Frame,Red,08/03/08,08/01/08,"$1,432",$781,2,"$1,562"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-550-W,Yellow,08/28/08,08/01/08,"$1,120",$600,4,"$2,401"
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,LL Road Frame,Red,08/13/08,08/01/08,$337,$202,2,$405
Northwest,Sure & Reliable Sporting Goods,Components,Handlebars,LL Road Handlebars,,08/04/08,08/01/08,$45,$24,1,$24
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-250,Black,08/08/08,08/01/08,"$2,443","$1,309",6,"$7,854"
Northwest,Sure & Reliable Sporting Goods,Bikes,Road Bikes,Road-550-W,Yellow,08/05/08,08/01/08,"$1,120",$600,3,"$1,801"
Northwest,Sure & Reliable Sporting Goods,Components,Road Frames,LL Road Frame,Red,08/01/08,08/01/08,$337,$202,1,$202
Southeast,Pedal Systems Company,Components,Road Frames,LL Road Frame,Black,08/27/08,08/01/08,$337,$184,1,$184
Northeast,Fashionable Department Stores,Bikes,Mountain Bikes,Mountain-300,Black,08/13/08,08/01/08,"$1,080",$648,1,$648
Northeast,Fashionable Department Stores,Components,Wheels,HL Mountain Rear Wheel,Black,08/05/08,08/01/08,$327,$196,5,$982
Northeast,Fashionable Department Stores,Components,Headsets,LL Headset,,08/28/08,08/01/08,$34,$21,2,$41
Northeast,Fashionable Department Stores,Components,Mountain Frames,HL Mountain Frame,Silver,08/07/08,08/01/08,"$1,365",$744,3,"$2,233"
Northeast,Fashionable Department Stores,Components,Headsets,ML Headset,,08/10/08,08/01/08,$102,$61,6,$368
Northeast,Fashionable Department Stores,Bikes,Mountain Bikes,Mountain-300,Black,08/23/08,08/01/08,"$1,080",$648,2,"$1,296"
Northeast,Fashionable Department Stores,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/23/08,08/01/08,$90,$54,3,$162
Northeast,Fashionable Department Stores,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,08/27/08,08/01/08,$90,$54,4,$216
Northeast,Fashionable Department Stores,Bikes,Mountain Bikes,Mountain-200,Black,08/14/08,08/01/08,"$2,295","$1,229",5,"$6,147"
Northeast,Fashionable Department Stores,Clothing,Tights,Women's Tights,Black,08/07/08,08/01/08,$75,$41,17,$701
Northeast,Fashionable Department Stores,Components,Mountain Frames,HL Mountain Frame,Silver,08/03/08,08/01/08,"$1,365",$744,6,"$4,466"
Northeast,Fashionable Department Stores,Clothing,Tights,Women's Tights,Black,08/25/08,08/01/08,$75,$45,4,$180
Northeast,Fashionable Department Stores,Accessories,Helmets,Sport-100,Red,08/16/08,08/01/08,$35,$20,10,$202
Northeast,Fashionable Department Stores,Components,Mountain Frames,ML Mountain Frame,Black,08/03/08,08/01/08,$349,$209,1,$209
Northeast,Fashionable Department Stores,Bikes,Mountain Bikes,Mountain-300,Black,08/24/08,08/01/08,"$1,080",$648,1,$648
Northeast,Fashionable Department Stores,Components,Wheels,LL Mountain Front Wheel,Black,08/01/08,08/01/08,$61,$36,6,$219
Northeast,Fashionable Department Stores,Components,Mountain Frames,HL Mountain Frame,Black,08/27/08,08/01/08,"$1,350",$736,3,"$2,208"
