,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity
3570,34.22,17.0,6015.0,3056.0,1347.0,4.0077,229000.0,<1H OCEAN
3571,34.25,24.0,4338.0,1514.0,549.0,8.8612,500001.0,<1H OCEAN
3572,34.24,31.0,5297.0,1986.0,657.0,8.6454,483500.0,<1H OCEAN
3573,34.23,36.0,3324.0,1190.0,423.0,7.2772,477200.0,<1H OCEAN
3574,34.24,6.0,3218.0,2295.0,876.0,3.0926,418500.0,<1H OCEAN
3575,34.23,35.0,1471.0,735.0,219.0,8.3841,472200.0,<1H OCEAN
3576,34.25,20.0,6331.0,2957.0,1509.0,3.3892,323100.0,<1H OCEAN
3577,34.24,24.0,4631.0,2360.0,1083.0,3.0977,264000.0,<1H OCEAN
3578,34.24,24.0,2718.0,3018.0,644.0,2.9076,275300.0,<1H OCEAN
3579,34.23,35.0,3422.0,1690.0,574.0,4.375,232900.0,<1H OCEAN
3580,34.23,27.0,2131.0,1065.0,528.0,3.2404,230400.0,<1H OCEAN
3581,34.25,26.0,2639.0,1191.0,401.0,6.2788,322200.0,<1H OCEAN
3582,34.24,21.0,5751.0,2230.0,1016.0,4.3458,407500.0,<1H OCEAN
3583,34.23,25.0,4409.0,4579.0,1010.0,2.8727,245100.0,<1H OCEAN
3584,34.23,27.0,4580.0,2252.0,850.0,4.7926,454400.0,<1H OCEAN
3585,34.22,21.0,4617.0,2891.0,1031.0,3.2289,318100.0,<1H OCEAN
3586,34.23,32.0,4039.0,2675.0,941.0,3.0321,240000.0,<1H OCEAN
3587,34.22,34.0,2193.0,1299.0,497.0,3.6187,211600.0,<1H OCEAN
3588,34.23,29.0,1753.0,1318.0,333.0,4.125,241400.0,<1H OCEAN
3589,34.25,34.0,2094.0,1207.0,380.0,5.2801,212300.0,<1H OCEAN
3590,34.24,11.0,5363.0,2783.0,1034.0,3.8583,170700.0,<1H OCEAN
3591,34.25,21.0,2692.0,1330.0,456.0,4.5417,238900.0,<1H OCEAN
3592,34.24,19.0,2405.0,1855.0,621.0,2.3111,255400.0,<1H OCEAN
3593,34.24,32.0,2621.0,1285.0,414.0,6.6537,267600.0,<1H OCEAN
3594,34.25,30.0,2871.0,1335.0,458.0,5.0232,253900.0,<1H OCEAN
3595,34.24,35.0,2707.0,1224.0,445.0,5.2939,244200.0,<1H OCEAN
3596,34.24,34.0,1971.0,917.0,307.0,6.0965,262300.0,<1H OCEAN
3597,34.25,32.0,2333.0,969.0,331.0,4.8164,241100.0,<1H OCEAN
3598,34.25,32.0,2411.0,1040.0,344.0,6.155,257300.0,<1H OCEAN
3599,34.24,34.0,2634.0,1114.0,423.0,5.9401,315300.0,<1H OCEAN
3600,34.23,26.0,3082.0,1590.0,586.0,4.5167,319000.0,<1H OCEAN
3601,34.23,32.0,4373.0,2040.0,693.0,5.2668,242300.0,<1H OCEAN
3602,34.22,30.0,1756.0,899.0,288.0,5.0325,238200.0,<1H OCEAN
3603,34.23,22.0,8350.0,9135.0,2452.0,2.5008,160000.0,<1H OCEAN
3604,34.23,35.0,1963.0,919.0,297.0,4.7583,258600.0,<1H OCEAN
3605,34.23,30.0,1762.0,761.0,292.0,6.5268,273100.0,<1H OCEAN
3606,34.23,29.0,3354.0,1752.0,650.0,4.5484,239900.0,<1H OCEAN
3607,34.23,20.0,4609.0,5349.0,1377.0,2.7121,169400.0,<1H OCEAN
3608,34.23,16.0,6338.0,4718.0,1632.0,3.0187,154600.0,<1H OCEAN
3609,34.25,38.0,921.0,1023.0,241.0,3.4514,151900.0,<1H OCEAN
3610,34.24,36.0,1181.0,775.0,218.0,4.7228,183800.0,<1H OCEAN
3611,34.24,36.0,1488.0,1221.0,296.0,4.0208,171400.0,<1H OCEAN
3612,34.24,35.0,1507.0,1025.0,286.0,4.5833,177200.0,<1H OCEAN
3613,34.23,35.0,1026.0,753.0,185.0,4.5909,179200.0,<1H OCEAN
3614,34.24,38.0,490.0,402.0,100.0,3.125,175900.0,<1H OCEAN
3615,34.26,34.0,1102.0,949.0,212.0,4.0792,165100.0,<1H OCEAN
3616,34.26,28.0,1077.0,1377.0,293.0,3.9167,153900.0,<1H OCEAN
3617,34.25,32.0,2433.0,2318.0,532.0,3.6384,159300.0,<1H OCEAN
3618,34.26,34.0,325.0,433.0,83.0,5.5124,174300.0,<1H OCEAN
3619,34.25,35.0,1583.0,1481.0,351.0,3.7,176000.0,<1H OCEAN
3620,34.25,21.0,2143.0,1803.0,497.0,3.9833,162500.0,<1H OCEAN
3621,34.24,11.0,9053.0,7096.0,2038.0,3.5082,136500.0,<1H OCEAN
3622,34.23,15.0,5738.0,4620.0,1581.0,2.3584,157600.0,<1H OCEAN
3623,34.24,7.0,3299.0,2343.0,647.0,3.0865,205900.0,<1H OCEAN
3624,34.25,33.0,1121.0,1038.0,236.0,4.8958,173700.0,<1H OCEAN
3625,34.24,35.0,1416.0,995.0,272.0,3.7143,178700.0,<1H OCEAN
3626,34.24,35.0,1488.0,1112.0,288.0,4.4688,182500.0,<1H OCEAN
3627,34.24,36.0,1660.0,1225.0,307.0,4.095,184000.0,<1H OCEAN
3628,34.24,35.0,2344.0,1531.0,399.0,3.725,178200.0,<1H OCEAN
3629,34.23,33.0,2478.0,1567.0,446.0,5.6629,186700.0,<1H OCEAN
3630,34.22,29.0,1807.0,1234.0,310.0,5.3767,233000.0,<1H OCEAN
3631,34.23,35.0,2049.0,1286.0,385.0,4.4432,181500.0,<1H OCEAN
3632,34.24,36.0,1379.0,896.0,246.0,4.6827,183800.0,<1H OCEAN
3633,34.23,34.0,1550.0,1011.0,288.0,4.5375,189000.0,<1H OCEAN
3634,34.23,35.0,1225.0,720.0,231.0,3.4013,176500.0,<1H OCEAN
3635,34.23,37.0,1737.0,1061.0,356.0,3.9615,173700.0,<1H OCEAN
3636,34.24,37.0,1279.0,987.0,233.0,4.0057,172700.0,<1H OCEAN
3637,34.23,36.0,1730.0,1099.0,353.0,4.0368,183100.0,<1H OCEAN
3638,34.22,34.0,1588.0,1080.0,340.0,3.66,184600.0,<1H OCEAN
3639,34.22,41.0,1030.0,664.0,223.0,3.8083,183800.0,<1H OCEAN
3640,34.22,39.0,1529.0,913.0,314.0,3.325,178200.0,<1H OCEAN
3641,34.23,43.0,2257.0,1418.0,442.0,4.5278,181800.0,<1H OCEAN
3642,34.22,35.0,2288.0,2222.0,566.0,2.6299,170700.0,<1H OCEAN
3643,34.22,39.0,1500.0,998.0,309.0,3.9625,168200.0,<1H OCEAN
3644,34.22,31.0,2057.0,2397.0,579.0,2.8710000000000004,184400.0,<1H OCEAN
3645,34.22,24.0,3442.0,4625.0,1097.0,2.0699,183000.0,<1H OCEAN
3646,34.23,25.0,4393.0,3781.0,1267.0,2.5833,183700.0,<1H OCEAN
3647,34.22,8.0,2609.0,1803.0,695.0,2.7714,185700.0,<1H OCEAN
3648,34.23,19.0,9902.0,7307.0,2660.0,2.585,145400.0,<1H OCEAN
3649,34.22,36.0,1191.0,718.0,248.0,3.4612,178800.0,<1H OCEAN
3650,34.21,37.0,1665.0,1011.0,343.0,4.8703,185100.0,<1H OCEAN
3651,34.21,41.0,1440.0,1014.0,322.0,2.875,168600.0,<1H OCEAN
3652,34.22,41.0,1582.0,1159.0,378.0,2.825,168600.0,<1H OCEAN
3653,34.22,34.0,2300.0,1447.0,455.0,4.2656,233700.0,<1H OCEAN
3654,34.21,17.0,3667.0,2636.0,1054.0,2.425,175500.0,<1H OCEAN
3655,34.22,36.0,1372.0,774.0,306.0,3.6618,187300.0,<1H OCEAN
3656,34.22,43.0,1220.0,729.0,230.0,3.6442,186300.0,<1H OCEAN
3657,34.21,30.0,2453.0,1753.0,506.0,2.9803,191500.0,<1H OCEAN
3658,34.21,35.0,2215.0,1594.0,446.0,4.0167,193200.0,<1H OCEAN
3659,34.21,45.0,972.0,554.0,187.0,4.8194,181300.0,<1H OCEAN
3660,34.22,36.0,2557.0,1556.0,491.0,3.6591,183800.0,<1H OCEAN
3661,34.23,37.0,1404.0,889.0,274.0,4.0049,190000.0,<1H OCEAN
3662,34.25,38.0,983.0,513.0,170.0,4.8816,231500.0,<1H OCEAN
3663,34.24,40.0,1283.0,594.0,236.0,4.1121,229200.0,<1H OCEAN
3664,34.23,32.0,1444.0,1177.0,311.0,3.6,164600.0,<1H OCEAN
3665,34.22,17.0,1787.0,1671.0,448.0,3.5521,151500.0,<1H OCEAN
3666,34.24,38.0,125.0,63.0,29.0,1.3594,158300.0,<1H OCEAN
3667,34.24,35.0,2552.0,1850.0,503.0,4.775,179500.0,<1H OCEAN
3668,34.23,18.0,3405.0,3001.0,795.0,3.0083,181900.0,<1H OCEAN
3669,34.23,43.0,1193.0,1184.0,320.0,2.1518,161600.0,<1H OCEAN
3670,34.23,36.0,1643.0,1414.0,337.0,4.1181,172700.0,<1H OCEAN
3671,34.21,35.0,2830.0,1577.0,524.0,5.35,210500.0,<1H OCEAN
3672,34.21,35.0,1789.0,897.0,267.0,5.5920000000000005,239900.0,<1H OCEAN
3673,34.22,40.0,712.0,533.0,155.0,3.695,165200.0,<1H OCEAN
3674,34.22,35.0,1790.0,1277.0,345.0,5.0818,186800.0,<1H OCEAN
3675,34.21,32.0,1869.0,1516.0,432.0,3.6845,178500.0,<1H OCEAN
3676,34.21,14.0,2807.0,2729.0,803.0,2.6667,172400.0,<1H OCEAN
3677,34.22,20.0,1176.0,864.0,318.0,2.375,177700.0,<1H OCEAN
3678,34.21,35.0,1468.0,1295.0,300.0,3.7708,170600.0,<1H OCEAN
3679,34.21,33.0,1981.0,1665.0,466.0,3.0833,179100.0,<1H OCEAN
3680,34.22,34.0,3004.0,1938.0,568.0,4.1857,198600.0,<1H OCEAN
3681,34.21,29.0,2893.0,1636.0,540.0,5.1586,237400.0,<1H OCEAN
3682,34.2,34.0,161.0,66.0,33.0,1.0,187500.0,<1H OCEAN
3683,34.23,34.0,1531.0,1064.0,274.0,5.6687,207300.0,<1H OCEAN
3684,34.21,36.0,1392.0,1181.0,303.0,3.1563,176400.0,<1H OCEAN
3685,34.21,36.0,2080.0,1939.0,484.0,4.2875,176600.0,<1H OCEAN
3686,34.21,34.0,2272.0,2164.0,484.0,3.7143,175700.0,<1H OCEAN
3687,34.22,11.0,2127.0,1989.0,530.0,2.9028,174100.0,<1H OCEAN
3688,34.22,32.0,362.0,348.0,102.0,2.2679,150000.0,<1H OCEAN
3689,34.23,15.0,2485.0,1994.0,670.0,2.8333,183200.0,<1H OCEAN
3690,34.22,37.0,1512.0,1545.0,351.0,3.7663,160300.0,<1H OCEAN
3691,34.22,41.0,1560.0,1668.0,389.0,3.025,154300.0,<1H OCEAN
3692,34.21,41.0,337.0,198.0,50.0,1.8929,152900.0,<1H OCEAN
3693,34.21,42.0,715.0,730.0,158.0,3.8,169500.0,<1H OCEAN
3694,34.2,23.0,4138.0,3911.0,1068.0,3.0125,181700.0,<1H OCEAN
3695,34.2,17.0,2594.0,3950.0,973.0,2.0348,177200.0,<1H OCEAN
3696,34.21,33.0,2034.0,1990.0,423.0,3.7455,159600.0,<1H OCEAN
3697,34.2,34.0,2199.0,2488.0,597.0,2.9861,171800.0,<1H OCEAN
3698,34.21,38.0,1363.0,1798.0,405.0,2.3182,171200.0,<1H OCEAN
3699,34.2,33.0,1438.0,1378.0,306.0,2.8917,170400.0,<1H OCEAN
3700,34.19,11.0,2921.0,1512.0,664.0,4.1445,176400.0,<1H OCEAN
3701,34.18,34.0,1471.0,995.0,386.0,2.9583,188700.0,<1H OCEAN
3702,34.18,36.0,2233.0,1934.0,599.0,2.8784,194900.0,<1H OCEAN
3703,34.18,33.0,1829.0,1345.0,500.0,3.1629,198900.0,<1H OCEAN
3704,34.19,19.0,2890.0,2203.0,705.0,2.6696,185100.0,<1H OCEAN
3705,34.19,41.0,2000.0,1439.0,461.0,3.0491,192000.0,<1H OCEAN
3706,34.19,23.0,1875.0,2555.0,657.0,2.0968,162500.0,<1H OCEAN
3707,34.2,19.0,2012.0,3483.0,731.0,2.2234,181300.0,<1H OCEAN
3708,34.19,41.0,2924.0,2751.0,836.0,2.1,171600.0,<1H OCEAN
3709,34.19,37.0,1434.0,1667.0,404.0,2.4375,176300.0,<1H OCEAN
3710,34.2,32.0,993.0,1044.0,248.0,2.4306,187500.0,<1H OCEAN
3711,34.2,13.0,4859.0,3351.0,1200.0,3.6875,211900.0,<1H OCEAN
3712,34.19,37.0,934.0,587.0,230.0,3.625,181300.0,<1H OCEAN
3713,34.2,30.0,2392.0,1987.0,609.0,2.8424,226400.0,<1H OCEAN
3714,34.19,35.0,2180.0,1483.0,574.0,3.0395,191300.0,<1H OCEAN
3715,34.19,39.0,1169.0,612.0,247.0,4.1429,200000.0,<1H OCEAN
3716,34.2,32.0,2734.0,2209.0,610.0,3.5164,217200.0,<1H OCEAN
3717,34.2,24.0,3148.0,2850.0,839.0,1.9549,221500.0,<1H OCEAN
3718,34.19,42.0,779.0,450.0,148.0,3.9792,193800.0,<1H OCEAN
3719,34.19,34.0,2622.0,1997.0,573.0,3.338,222500.0,<1H OCEAN
3720,34.2,27.0,3201.0,3403.0,948.0,2.2377,231700.0,<1H OCEAN
3721,34.2,28.0,3386.0,2240.0,737.0,3.0221,290100.0,<1H OCEAN
3722,34.19,33.0,3353.0,2318.0,775.0,2.2589,269700.0,<1H OCEAN
3723,34.19,33.0,3285.0,2281.0,786.0,2.6165,230800.0,<1H OCEAN
3724,34.18,27.0,3760.0,2022.0,812.0,3.1551,225600.0,<1H OCEAN
3725,34.18,31.0,2887.0,1626.0,637.0,3.6745,335500.0,<1H OCEAN
3726,34.18,30.0,1323.0,856.0,333.0,3.3594,202200.0,<1H OCEAN
3727,34.18,33.0,2717.0,1546.0,597.0,3.9099,267500.0,<1H OCEAN
3728,34.18,31.0,2417.0,1102.0,507.0,3.8906,282200.0,<1H OCEAN
3729,34.18,40.0,1013.0,449.0,166.0,5.7143,382400.0,<1H OCEAN
3730,34.19,45.0,1106.0,595.0,228.0,3.6625,190700.0,<1H OCEAN
3731,34.18,43.0,1840.0,966.0,323.0,4.7171,237900.0,<1H OCEAN
3732,34.18,30.0,2008.0,1052.0,496.0,3.0119,262200.0,<1H OCEAN
3733,34.19,37.0,1993.0,939.0,400.0,2.8021,224600.0,<1H OCEAN
3734,34.19,30.0,521.0,306.0,129.0,4.1125,216700.0,<1H OCEAN
3735,34.19,35.0,1631.0,862.0,368.0,3.6007,261800.0,<1H OCEAN
3736,34.18,32.0,3724.0,1912.0,791.0,3.5711,312700.0,<1H OCEAN
3737,34.17,27.0,3588.0,1891.0,871.0,3.4013,286000.0,<1H OCEAN
3738,34.19,25.0,3794.0,2454.0,876.0,2.9982,204200.0,<1H OCEAN
3739,34.18,42.0,1957.0,985.0,414.0,2.9327,240200.0,<1H OCEAN
3740,34.17,26.0,3345.0,1599.0,773.0,3.3516,241500.0,<1H OCEAN
3741,34.18,44.0,477.0,220.0,112.0,3.3906,223800.0,<1H OCEAN
3742,34.19,36.0,904.0,627.0,191.0,2.4167,192900.0,<1H OCEAN
3743,34.16,45.0,1176.0,471.0,228.0,2.3333,364700.0,<1H OCEAN
3744,34.16,35.0,1354.0,501.0,262.0,3.8056,384700.0,<1H OCEAN
3745,34.16,34.0,2638.0,1150.0,551.0,4.2989,364700.0,<1H OCEAN
3746,34.16,32.0,3060.0,1159.0,510.0,6.3703,465800.0,<1H OCEAN
3747,34.17,35.0,2027.0,879.0,402.0,4.692,330900.0,<1H OCEAN
3748,34.19,42.0,1308.0,950.0,302.0,2.7379,181500.0,<1H OCEAN
3749,34.18,40.0,2079.0,1396.0,526.0,3.0061,190800.0,<1H OCEAN
3750,34.18,27.0,4834.0,3847.0,1432.0,2.1449,165300.0,<1H OCEAN
3751,34.18,24.0,1983.0,2251.0,574.0,2.4792,200000.0,<1H OCEAN
3752,34.17,33.0,1588.0,739.0,392.0,2.8208,238500.0,<1H OCEAN
3753,34.17,40.0,1696.0,835.0,385.0,3.6563,222400.0,<1H OCEAN
3754,34.18,36.0,1608.0,1217.0,374.0,2.9728,190200.0,<1H OCEAN
3755,34.18,42.0,1140.0,643.0,252.0,3.3958,178400.0,<1H OCEAN
3756,34.18,44.0,901.0,473.0,179.0,3.3125,186400.0,<1H OCEAN
3757,34.19,30.0,977.0,736.0,258.0,1.9866,177400.0,<1H OCEAN
3758,34.18,35.0,2949.0,2106.0,746.0,2.9228,177300.0,<1H OCEAN
3759,34.18,32.0,3553.0,3129.0,1010.0,2.5603,174200.0,<1H OCEAN
3760,34.18,31.0,1109.0,1119.0,334.0,2.3056,200000.0,<1H OCEAN
3761,34.17,31.0,1939.0,1584.0,466.0,2.5234,199500.0,<1H OCEAN
3762,34.17,42.0,1713.0,1349.0,427.0,3.2596,191800.0,<1H OCEAN
3763,34.18,35.0,2785.0,1631.0,614.0,3.9038,276100.0,<1H OCEAN
3764,34.17,27.0,3277.0,1382.0,615.0,3.875,366100.0,<1H OCEAN
3765,34.18,35.0,1975.0,882.0,406.0,4.375,291700.0,<1H OCEAN
3766,34.17,32.0,3202.0,1573.0,621.0,3.4449,292900.0,<1H OCEAN
3767,34.17,35.0,2922.0,1130.0,485.0,5.4510000000000005,341800.0,<1H OCEAN
3768,34.17,37.0,1982.0,794.0,340.0,5.9275,336900.0,<1H OCEAN
3769,34.16,34.0,2459.0,1139.0,463.0,4.0347,353600.0,<1H OCEAN
3770,34.16,41.0,2050.0,850.0,490.0,3.4208,343400.0,<1H OCEAN
3771,34.16,40.0,1134.0,452.0,187.0,4.569,333900.0,<1H OCEAN
3772,34.15,27.0,2795.0,1073.0,535.0,5.1496,365000.0,<1H OCEAN
3773,34.17,31.0,2235.0,914.0,370.0,6.1359,359700.0,<1H OCEAN
3774,34.16,28.0,4664.0,1963.0,961.0,3.9028,367900.0,<1H OCEAN
3775,34.16,14.0,577.0,372.0,130.0,4.1875,275000.0,<1H OCEAN
3776,34.16,25.0,2769.0,1201.0,545.0,3.6641,386100.0,<1H OCEAN
3777,34.17,24.0,4443.0,2421.0,1180.0,2.2652,269200.0,<1H OCEAN
3778,34.17,24.0,6347.0,2945.0,1492.0,3.3545,221500.0,<1H OCEAN
3779,34.17,28.0,2790.0,1351.0,697.0,3.2052,283600.0,<1H OCEAN
3780,34.17,26.0,6429.0,2806.0,1491.0,3.1929,265200.0,<1H OCEAN
3781,34.16,46.0,1582.0,603.0,283.0,5.1169,414300.0,<1H OCEAN
3782,34.16,37.0,1388.0,547.0,258.0,5.1584,444700.0,<1H OCEAN
3783,34.17,30.0,2016.0,1359.0,557.0,2.7708,192300.0,<1H OCEAN
3784,34.16,46.0,2609.0,1055.0,585.0,3.3177,309400.0,<1H OCEAN
3785,34.16,31.0,2197.0,944.0,474.0,3.7312,319400.0,<1H OCEAN
3786,34.17,44.0,2295.0,1543.0,528.0,2.3851,194100.0,<1H OCEAN
3787,34.17,15.0,3327.0,2683.0,857.0,2.3784,185400.0,<1H OCEAN
3788,34.17,42.0,600.0,377.0,181.0,2.4107,184400.0,<1H OCEAN
3789,34.17,10.0,1431.0,1438.0,429.0,2.2756,221400.0,<1H OCEAN
3790,34.17,6.0,854.0,542.0,321.0,0.8198,325000.0,<1H OCEAN
3791,34.16,6.0,6526.0,3298.0,1790.0,2.7231,250000.0,<1H OCEAN
3792,34.16,10.0,2606.0,1373.0,680.0,3.6128,225000.0,<1H OCEAN
3793,34.16,25.0,2450.0,1054.0,578.0,3.6375,262500.0,<1H OCEAN
3794,34.16,40.0,1973.0,774.0,352.0,4.4122,282300.0,<1H OCEAN
3795,34.16,43.0,2850.0,1510.0,670.0,2.4835,274300.0,<1H OCEAN
3796,34.16,32.0,2455.0,989.0,493.0,4.0764,325000.0,<1H OCEAN
3797,34.16,17.0,4150.0,1808.0,1041.0,3.5051,232400.0,<1H OCEAN
3798,34.16,11.0,2901.0,1659.0,789.0,3.1106,209400.0,<1H OCEAN
3799,34.16,45.0,1755.0,822.0,342.0,5.1423,322900.0,<1H OCEAN
3800,34.16,42.0,2304.0,862.0,429.0,4.3542,417900.0,<1H OCEAN
3801,34.15,35.0,2245.0,783.0,402.0,4.1544,500001.0,<1H OCEAN
3802,34.2,20.0,4090.0,2824.0,1053.0,2.773,140500.0,<1H OCEAN
3803,34.21,26.0,2867.0,1955.0,640.0,4.125,226500.0,<1H OCEAN
3804,34.2,28.0,1732.0,1198.0,417.0,2.9219,241300.0,<1H OCEAN
3805,34.21,20.0,5756.0,4031.0,1369.0,3.2448,221200.0,<1H OCEAN
3806,34.21,30.0,2331.0,2172.0,707.0,2.1888,195600.0,<1H OCEAN
3807,34.2,19.0,3666.0,2657.0,1090.0,2.9688,202100.0,<1H OCEAN
3808,34.2,13.0,2926.0,1867.0,802.0,3.5255,202700.0,<1H OCEAN
3809,34.21,7.0,2081.0,1456.0,535.0,3.5,186900.0,<1H OCEAN
3810,34.21,34.0,2512.0,1805.0,584.0,2.9735,220000.0,<1H OCEAN
3811,34.2,20.0,3939.0,2475.0,1002.0,2.9025,229100.0,<1H OCEAN
3812,34.21,25.0,2879.0,2077.0,649.0,3.3864,197400.0,<1H OCEAN
3813,34.2,26.0,2027.0,1545.0,513.0,2.8974,189900.0,<1H OCEAN
3814,34.22,22.0,3430.0,3618.0,1092.0,2.1974,93800.0,<1H OCEAN
3815,34.21,25.0,1131.0,746.0,420.0,1.3565,225000.0,<1H OCEAN
3816,34.19,23.0,2087.0,1809.0,553.0,3.1667,202000.0,<1H OCEAN
3817,34.2,35.0,1109.0,515.0,202.0,5.2118,215800.0,<1H OCEAN
3818,34.2,34.0,1617.0,938.0,305.0,3.915,217700.0,<1H OCEAN
3819,34.2,12.0,3831.0,2258.0,967.0,2.4375,255400.0,<1H OCEAN
3820,34.2,23.0,2850.0,2249.0,777.0,2.6957,191700.0,<1H OCEAN
3821,34.19,20.0,5699.0,3809.0,1381.0,2.8646,221100.0,<1H OCEAN
3822,34.19,36.0,2058.0,1132.0,423.0,3.8833,210400.0,<1H OCEAN
3823,34.2,25.0,4590.0,2723.0,1195.0,2.7118,281700.0,<1H OCEAN
3824,34.19,33.0,3879.0,2113.0,843.0,3.892,292900.0,<1H OCEAN
3825,34.2,27.0,1572.0,1039.0,455.0,2.5562,190500.0,<1H OCEAN
3826,34.2,18.0,2729.0,2099.0,742.0,2.5842,230800.0,<1H OCEAN
3827,34.2,22.0,4855.0,2519.0,1258.0,3.0893,205600.0,<1H OCEAN
3828,34.19,37.0,1073.0,739.0,253.0,2.4667,192200.0,<1H OCEAN
3829,34.19,20.0,5992.0,4826.0,1632.0,2.7237,233500.0,<1H OCEAN
3830,34.19,35.0,1491.0,779.0,309.0,6.1142,256300.0,<1H OCEAN
3831,34.2,29.0,3051.0,1942.0,679.0,3.1118,238100.0,<1H OCEAN
3832,34.2,36.0,2698.0,1544.0,554.0,2.7375,234900.0,<1H OCEAN
3833,34.2,35.0,1717.0,1628.0,495.0,2.5197,225600.0,<1H OCEAN
3834,34.2,17.0,2934.0,2517.0,889.0,2.9360000000000004,232500.0,<1H OCEAN
3835,34.19,27.0,3440.0,1827.0,712.0,4.125,245500.0,<1H OCEAN
3836,34.19,37.0,1516.0,983.0,347.0,5.0,243600.0,<1H OCEAN
3837,34.19,19.0,3487.0,2278.0,835.0,2.6709,215500.0,<1H OCEAN
3838,34.19,29.0,1599.0,1143.0,438.0,2.4583,199100.0,<1H OCEAN
3839,34.18,22.0,2052.0,1254.0,572.0,2.6364,271100.0,<1H OCEAN
3840,34.18,36.0,2077.0,1206.0,528.0,2.2326,221000.0,<1H OCEAN
3841,34.19,11.0,2891.0,2166.0,768.0,2.891,178100.0,<1H OCEAN
3842,34.18,17.0,1546.0,2423.0,556.0,2.1977,154200.0,<1H OCEAN
3843,34.19,11.0,2479.0,2466.0,855.0,2.2264,181300.0,<1H OCEAN
3844,34.18,22.0,2516.0,3350.0,713.0,2.0192,158300.0,<1H OCEAN
3845,34.18,27.0,2582.0,2038.0,718.0,3.0877,174200.0,<1H OCEAN
3846,34.19,41.0,1104.0,495.0,196.0,5.0929,225000.0,<1H OCEAN
3847,34.18,39.0,1810.0,839.0,380.0,3.7171,228800.0,<1H OCEAN
3848,34.18,34.0,1843.0,861.0,417.0,3.6875,246400.0,<1H OCEAN
3849,34.18,33.0,1791.0,844.0,397.0,4.5081,251400.0,<1H OCEAN
3850,34.18,35.0,1819.0,1336.0,419.0,3.4583,253200.0,<1H OCEAN
3851,34.18,35.0,972.0,550.0,256.0,2.2461,215000.0,<1H OCEAN
3852,34.17,25.0,4966.0,1941.0,958.0,3.8081,286700.0,<1H OCEAN
3853,34.18,33.0,2077.0,1021.0,450.0,3.6019,225000.0,<1H OCEAN
3854,34.18,25.0,3830.0,2328.0,1017.0,2.6238,210000.0,<1H OCEAN
3855,34.18,33.0,2127.0,1056.0,391.0,4.375,286100.0,<1H OCEAN
3856,34.17,33.0,1679.0,933.0,412.0,2.6979,266000.0,<1H OCEAN
3857,34.17,34.0,2180.0,906.0,429.0,4.4464,353100.0,<1H OCEAN
3858,34.17,42.0,777.0,284.0,113.0,11.2093,500001.0,<1H OCEAN
3859,34.17,29.0,2685.0,1085.0,599.0,3.2763,279400.0,<1H OCEAN
3860,34.16,34.0,2622.0,1233.0,476.0,4.0474,379700.0,<1H OCEAN
3861,34.16,35.0,3080.0,1362.0,623.0,4.1218,328500.0,<1H OCEAN
3862,34.16,33.0,1616.0,580.0,311.0,4.0391,337500.0,<1H OCEAN
3863,34.16,22.0,4982.0,2237.0,1220.0,3.7105,272600.0,<1H OCEAN
3864,34.17,21.0,2152.0,996.0,470.0,3.2386,277300.0,<1H OCEAN
3865,34.17,33.0,3100.0,1388.0,658.0,4.3333,261300.0,<1H OCEAN
3866,34.17,24.0,2814.0,1463.0,620.0,4.1875,309300.0,<1H OCEAN
3867,34.17,22.0,6707.0,2620.0,1610.0,3.1478,273700.0,<1H OCEAN
3868,34.16,33.0,2544.0,1035.0,492.0,4.475,314800.0,<1H OCEAN
3869,34.16,28.0,2795.0,1173.0,545.0,4.4423,280400.0,<1H OCEAN
3870,34.16,26.0,2548.0,1098.0,540.0,4.3839,299100.0,<1H OCEAN
3871,34.21,22.0,6064.0,4876.0,1697.0,2.875,227100.0,<1H OCEAN
3872,34.21,32.0,2593.0,1596.0,547.0,3.9886,199200.0,<1H OCEAN
3873,34.22,35.0,1664.0,1000.0,309.0,4.6731,224100.0,<1H OCEAN
3874,34.2,37.0,1600.0,1012.0,366.0,4.1597,201600.0,<1H OCEAN
3875,34.19,33.0,2205.0,1242.0,419.0,4.1319,203700.0,<1H OCEAN
3876,34.22,36.0,2794.0,1334.0,472.0,4.3462,222100.0,<1H OCEAN
3877,34.21,36.0,1254.0,629.0,245.0,4.9643,236100.0,<1H OCEAN
3878,34.21,36.0,1656.0,817.0,308.0,5.5675,215900.0,<1H OCEAN
3879,34.22,36.0,1952.0,1156.0,392.0,4.185,209200.0,<1H OCEAN
3880,34.21,36.0,2396.0,1064.0,398.0,4.7,223600.0,<1H OCEAN
3881,34.22,36.0,1493.0,766.0,272.0,4.8646,213200.0,<1H OCEAN
3882,34.22,35.0,1275.0,959.0,226.0,5.0282,195400.0,<1H OCEAN
3883,34.22,35.0,1620.0,1052.0,248.0,5.5209,203300.0,<1H OCEAN
3884,34.21,36.0,2394.0,1490.0,427.0,4.3261,206700.0,<1H OCEAN
3885,34.21,34.0,1663.0,762.0,282.0,5.1265,211000.0,<1H OCEAN
3886,34.22,29.0,4101.0,2630.0,867.0,4.6607,199800.0,<1H OCEAN
3887,34.21,18.0,3124.0,1855.0,725.0,2.9389,213200.0,<1H OCEAN
3888,34.21,35.0,2592.0,1427.0,434.0,5.0623,246400.0,<1H OCEAN
